"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;
"1941453483816910854,""Sat Jul 05 11:05:55 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/5XbXY51vEt"",""1941453483816910854"",""https://pbs.twimg.com/media/GvFtkp5W8AEdDOO.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1941453483816910854"",""1520962718240366592"",";;
"1941342020628566045,""Sat Jul 05 03:43:00 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/jYPfePBfzM"",""1941342020628566045"",""https://pbs.twimg.com/media/GvEIQ5KbEAALUr2.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1941342020628566045"",""1520962718240366592"",";;
"1941271951701598421,""Fri Jul 04 23:04:35 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/t4Jp2x7v3c"",""1941271951701598421"",""https://pbs.twimg.com/media/GvDIiz6WAAAA7WA.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1941271951701598421"",""1520962718240366592"",";;
"1941065149538037960,""Fri Jul 04 09:22:49 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/H0opuAekFz"",""1941065149538037960"",""https://pbs.twimg.com/media/GvAMcvFaoAAq24v.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1941065149538037960"",""1520962718240366592"",";;
"1940985651379523610,""Fri Jul 04 04:06:55 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/mEvlVz4fOs"",""1940985651379523610"",""https://pbs.twimg.com/media/Gu_EJ8gb0AQkybB.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940985651379523610"",""1520962718240366592"",";;
"1940933396232097901,""Fri Jul 04 00:39:17 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/WNPaLNsE1r"",""1940933396232097901"",""https://pbs.twimg.com/media/Gu-UoTKWcAEQuD5.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940933396232097901"",""1520962718240366592"",";;
"1940774208331829595,""Thu Jul 03 14:06:43 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/3W66qeDXyn"",""1940774208331829595"",""https://pbs.twimg.com/media/Gu8D2UzaYAAMX7u.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940774208331829595"",""1520962718240366592"",";;
"1940707557242523711,""Thu Jul 03 09:41:52 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/vkADzP6LYu"",""1940707557242523711"",""https://pbs.twimg.com/media/Gu7HOprb0AIETtg.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940707557242523711"",""1520962718240366592"",";;
"1940639806113173989,""Thu Jul 03 05:12:39 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/qb8Z9QKjSm"",""1940639806113173989"",""https://pbs.twimg.com/media/Gu6JnJtXsAAgoaj.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940639806113173989"",""1520962718240366592"",";;
"1940414128474161452,""Wed Jul 02 14:15:54 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/QqrSq9cj2t"",""1940414128474161452"",""https://pbs.twimg.com/media/Gu28WzmXYAAUZI2.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940414128474161452"",""1520962718240366592"",";;
"1940328213965836449,""Wed Jul 02 08:34:30 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/8zKJXPtQAX"",""1940328213965836449"",""https://pbs.twimg.com/media/Gu1uN6SWYAAAHF4.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940328213965836449"",""1520962718240366592"",";;
"1940193290844000562,""Tue Jul 01 23:38:22 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/H5eft7OteH"",""1940193290844000562"",""https://pbs.twimg.com/media/GuzzgHUXsAEJjIJ.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940193290844000562"",""1520962718240366592"",";;
"1940069568158023939,""Tue Jul 01 15:26:44 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/VFoT9LCOeo"",""1940069568158023939"",""https://pbs.twimg.com/media/GuyC-vCW4AEd1x8.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1940069568158023939"",""1520962718240366592"",";;
"1939956883151847648,""Tue Jul 01 07:58:58 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/oEHIrcXSpQ"",""1939956883151847648"",""https://pbs.twimg.com/media/GuwcfknWQAA61fx.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1939956883151847648"",""1520962718240366592"",";;
"1939842702121869360,""Tue Jul 01 00:25:15 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/Y4JwvIDFQH"",""1939842702121869360"",""https://pbs.twimg.com/media/Guu0pVWX0AAXZS1.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1939842702121869360"",""1520962718240366592"",";;
"1939597087852912643,""Mon Jun 30 08:09:16 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/SMFCdUdgpc"",""1939597087852912643"",""https://pbs.twimg.com/media/GurVQU0W0AAfox0.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1939597087852912643"",""1520962718240366592"",";;
"1939527582778802589,""Mon Jun 30 03:33:05 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/PLqLky9Q52"",""1939527582778802589"",""https://pbs.twimg.com/media/GuqWDGhWkAAzkJO.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1939527582778802589"",""1520962718240366592"",";;
"1939463530983649657,""Sun Jun 29 23:18:33 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/ZwbHL8E2fo"",""1939463530983649657"",""https://pbs.twimg.com/media/Gupby3oWoAAvlX3.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1939463530983649657"",""1520962718240366592"",";;
"1939283632608461030,""Sun Jun 29 11:23:42 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/lUNXOuea2m"",""1939283632608461030"",""https://pbs.twimg.com/media/Gum4JqeXIAAfDNW.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1939283632608461030"",""1520962718240366592"",";;
"1939203983106855193,""Sun Jun 29 06:07:12 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/A8MWjq1gK3"",""1939203983106855193"",""https://pbs.twimg.com/media/GulvvLfWQAAMKLx.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1939203983106855193"",""1520962718240366592"",";;
"1939122945538064532,""Sun Jun 29 00:45:12 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/uiQbHqzzXk"",""1939122945538064532"",""https://pbs.twimg.com/media/GukmB6HaoAEDwSx.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1939122945538064532"",""1520962718240366592"",";;
"1938940900874559511,""Sat Jun 28 12:41:49 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/h5W3BbarY0"",""1938940900874559511"",""https://pbs.twimg.com/media/GuiAdxKWIAAVS-m.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1938940900874559511"",""1520962718240366592"",";;
"1938735367588581737,""Fri Jun 27 23:05:06 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/FQt5G4W0st"",""1938735367588581737"",""https://pbs.twimg.com/media/GufFiLvaMAAZlZk.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1938735367588581737"",""1520962718240366592"",";;
"1938553033232941091,""Fri Jun 27 11:00:34 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/eXJfUTa40E"",""1938553033232941091"",""https://pbs.twimg.com/media/Gucfs8saMAAyt9d.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1938553033232941091"",""1520962718240366592"",";;
"1938436947103604906,""Fri Jun 27 03:19:17 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/qjnX4RzVjW"",""1938436947103604906"",""https://pbs.twimg.com/media/Gua2H0ZbwAAksbz.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1938436947103604906"",""1520962718240366592"",";;
"1938370837515731395,""Thu Jun 26 22:56:35 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/YwAPpjNpnV"",""1938370837515731395"",""https://pbs.twimg.com/media/GuZ5_joakAA8WG9.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1938370837515731395"",""1520962718240366592"",";;
"1938176690200727827,""Thu Jun 26 10:05:07 +0000 2025"",""1"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/X3ocZdzJW0"",""1938176690200727827"",""https://pbs.twimg.com/media/GuXJai8aQAApN4v.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1938176690200727827"",""1520962718240366592"",";;
"1938059798362394913,""Thu Jun 26 02:20:37 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/u6plqCnplf"",""1938059798362394913"",""https://pbs.twimg.com/media/GuVfGO5bEAAtYM-.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1938059798362394913"",""1520962718240366592"",";;
"1937854479036203132,""Wed Jun 25 12:44:46 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/Adwwnyjhfi"",""1937854479036203132"",""https://pbs.twimg.com/media/GuSkXw8a8AA9K_Y.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937854479036203132"",""1520962718240366592"",";;
"1937771423004786866,""Wed Jun 25 07:14:43 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/BZV4Ivi1bz"",""1937771423004786866"",""https://pbs.twimg.com/media/GuRY1VCagAACXjX.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937771423004786866"",""1520962718240366592"",";;
"1937687271853162620,""Wed Jun 25 01:40:20 +0000 2025"",""1"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/m5fObRua3p"",""1937687271853162620"",""https://pbs.twimg.com/media/GuQMSJQbgAAFJzX.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937687271853162620"",""1520962718240366592"",";;
"1937467740488630424,""Tue Jun 24 11:08:00 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/cy1O1HROGG"",""1937467740488630424"",""https://pbs.twimg.com/media/GuNEorOagAAyd3D.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937467740488630424"",""1520962718240366592"",";;
"1937367097442746812,""Tue Jun 24 04:28:05 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/edv9z1LRw7"",""1937367097442746812"",""https://pbs.twimg.com/media/GuLpGYYagAMGErh.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937367097442746812"",""1520962718240366592"",";;
"1937302827006902553,""Tue Jun 24 00:12:41 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/EBmFhux01V"",""1937302827006902553"",""https://pbs.twimg.com/media/GuKupUPbMAAO5Iv.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937302827006902553"",""1520962718240366592"",";;
"1937152813794292152,""Mon Jun 23 14:16:36 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/DPOVwH5052"",""1937152813794292152"",""https://pbs.twimg.com/media/GuImM_hWIAAvXZ4.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937152813794292152"",""1520962718240366592"",";;
"1937092119132578240,""Mon Jun 23 10:15:25 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/hdUPcJC45j"",""1937092119132578240"",""https://pbs.twimg.com/media/GuHvAnAXkAAD7Il.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937092119132578240"",""1520962718240366592"",";;
"1937020456462356916,""Mon Jun 23 05:30:39 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/f54GqhnmhW"",""1937020456462356916"",""https://pbs.twimg.com/media/GuGt1OcXgAALNUW.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1937020456462356916"",""1520962718240366592"",";;
"1936936609620144464,""Sun Jun 22 23:57:28 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/DnxCCTKAnP"",""1936936609620144464"",""https://pbs.twimg.com/media/GuFhksvXMAAg9df.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936936609620144464"",""1520962718240366592"",";;
"1936802522276262280,""Sun Jun 22 15:04:40 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/men7lNe2P2"",""1936802522276262280"",""https://pbs.twimg.com/media/GuDnnovX0AAe0n-.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936802522276262280"",""1520962718240366592"",";;
"1936741498860736579,""Sun Jun 22 11:02:10 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/neMl6zxKRH"",""1936741498860736579"",""https://pbs.twimg.com/media/GuCwH0DXkAAq2ET.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936741498860736579"",""1520962718240366592"",";;
"1936669647761465381,""Sun Jun 22 06:16:40 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/uLfwPUy9uu"",""1936669647761465381"",""https://pbs.twimg.com/media/GuBuxXpWIAAFh7S.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936669647761465381"",""1520962718240366592"",";;
"1936584048916459804,""Sun Jun 22 00:36:31 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/oqxdDVmp1b"",""1936584048916459804"",""https://pbs.twimg.com/media/GuAg68waEAA0udf.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936584048916459804"",""1520962718240366592"",";;
"1936403910480269756,""Sat Jun 21 12:40:43 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/QYgc6aVf8z"",""1936403910480269756"",""https://pbs.twimg.com/media/Gt99FkOb0AAUcyK.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936403910480269756"",""1520962718240366592"",";;
"1936309303679578134,""Sat Jun 21 06:24:47 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/BgfXGecW2e"",""1936309303679578134"",""https://pbs.twimg.com/media/Gt8nCllWsAAISNi.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936309303679578134"",""1520962718240366592"",";;
"1936211793275502696,""Fri Jun 20 23:57:19 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/cSmlKgJ7wV"",""1936211793275502696"",""https://pbs.twimg.com/media/Gt7OW0UXsAE74R7.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936211793275502696"",""1520962718240366592"",";;
"1936062258658132276,""Fri Jun 20 14:03:07 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/svP6uyFyPr"",""1936062258658132276"",""https://pbs.twimg.com/media/Gt5GWC_WMAAEoaU.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1936062258658132276"",""1520962718240366592"",";;
"1935951548389196152,""Fri Jun 20 06:43:12 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/nG76JVQYvD"",""1935951548389196152"",""https://pbs.twimg.com/media/Gt3hqMxXUAAHJWO.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1935951548389196152"",""1520962718240366592"",";;
"1935842281854320685,""Thu Jun 19 23:29:00 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/q7dn5z8V8q"",""1935842281854320685"",""https://pbs.twimg.com/media/Gt1-SZ_XQAAzck0.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1935842281854320685"",""1520962718240366592"",";;
"1935722400508948589,""Thu Jun 19 15:32:38 +0000 2025"",""0"",""wts want to sell new mini postcard set minji hanni danielle haerin hyein njz newjeans x indomie 25k idr or 3000 won for set 7pcs have 500pcs worldwide shipping from Indonesia 민지 하니 다니엘 해린 혜인 뉴진스 포토카드 양도 https://t.co/elncv6zLZl"",""1935722400508948589"",""https://pbs.twimg.com/media/Gt0RQauXoAEZCiU.jpg"","""",""ko"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1935722400508948589"",""1520962718240366592"",";;
